mean_radius,std_radius,min_radius,max_radius,porosity,total_surface_area,Sample ID,Angle
9.774518248175182e-06,1.5935048645412538e-06,7.554e-06,1.338e-05,0.7185756343690495,0.00841386999351195,20.0,82.0
1.1665958904109588e-05,3.0660805797628346e-06,7.606e-06,1.703e-05,0.7775507849004857,0.0053508548553737436,21.0,84.0
9.983955357142857e-06,1.713888495437416e-06,7.512e-06,1.316e-05,0.7592895126446277,0.007025876660044134,22.0,77.0
1.0678598214285715e-05,2.114651530984907e-06,7.511e-06,1.477e-05,0.7220220043613613,0.007514708476942707,23.0,76.0
1.0962516393442624e-05,2.971441851351085e-06,7.502e-06,1.845e-05,0.6703681741150297,0.008403301675825273,24.0,78.0
8.92021111111111e-06,1.1031784936108174e-06,7.501e-06,1.146e-05,0.6954395478288999,0.010088521090249217,25.0,61.0
9.250391608391608e-06,1.055359409398762e-06,7.556e-06,1.13e-05,0.740384133030189,0.008311435223449,26.0,85.0
9.21253846153846e-06,1.1080381564788361e-06,7.509e-06,1.12e-05,0.7890203182026716,0.006772438097493739,27.0,66.0
1.0360478991596638e-05,2.2360526175343406e-06,7.546e-06,1.525e-05,0.7200129837148456,0.007746520315665792,28.0,90.0
1.131589534883721e-05,2.3906207719114812e-06,7.713e-06,1.537e-05,0.7590659867774725,0.006114588595832035,29.0,87.0
1.0245385416666666e-05,1.6806838722785813e-06,7.541e-06,1.352e-05,0.7832700767782613,0.006179870891173632,30.0,89.0
1.1819222222222225e-05,3.1865589242594866e-06,7.528e-06,1.832e-05,0.7457885656748187,0.006015251436125526,31.0,69.0
1.1912657534246574e-05,3.186745908518113e-06,7.556e-06,1.874e-05,0.7675038510199794,0.00546400873957074,32.0,83.0
1.0726508771929824e-05,2.4113130958907605e-06,7.62e-06,1.584e-05,0.7114037478550319,0.007683217223695957,33.0,75.0
1.0761061403508772e-05,2.421673012700132e-06,7.521e-06,1.611e-05,0.7095115154337025,0.007707966690620936,34.0,69.0
1.0560231343283582e-05,2.669707161296403e-06,7.524e-06,1.781e-05,0.6670217528039064,0.008891153315815924,35.0,67.0
1.1684602040816326e-05,3.0901193152441244e-06,7.773e-06,1.847e-05,0.7001722886957571,0.007194818946583579,36.0,60.0
8.837344999999999e-06,8.8783430096781e-07,7.504e-06,1.061e-05,0.669559257318821,0.011105335251695396,37.0,75.0
9.03606936416185e-06,1.019525655225312e-06,7.507e-06,1.112e-05,0.700389096141359,0.009822126599595417,38.0,79.0
9.788495652173911e-06,1.4067479572398488e-06,7.537e-06,1.222e-05,0.7644588290186615,0.007072837187029994,39.0,86.0
8.776367231638418e-06,7.848349177959472e-07,7.507e-06,1.032e-05,0.7121801823215503,0.00976040687032299,40.0,87.0
8.896801282051282e-06,9.326422309889239e-07,7.504e-06,1.061e-05,0.73854468874833,0.008720439171019854,41.0,76.0
9.77669696969697e-06,1.5064967218082818e-06,7.534e-06,1.25e-05,0.7971058877845326,0.006081451076521971,42.0,63.0
8.801064748201439e-06,7.961345030124038e-07,7.503e-06,1.021e-05,0.7726561898922099,0.007686522179167533,43.0,68.0
9.020291666666667e-06,1.0315056139436287e-06,7.5e-06,1.096e-05,0.7513979854389151,0.008161367625572322,44.0,68.0
1.1129376068376069e-05,2.816102127392739e-06,7.527e-06,1.814e-05,0.6770477767254213,0.008181568066334905,45.0,72.0
9.406220779220778e-06,1.344228269144874e-06,7.579e-06,1.205e-05,0.7088010309556843,0.009101558342197447,46.0,86.0
8.624867647058823e-06,8.72049145905697e-07,7.511e-06,1.043e-05,0.6789217417698358,0.011055094901979187,47.0,74.0
1.2167923076923077e-05,3.56606040534869e-06,7.574e-06,1.894e-05,0.7373532026008308,0.00596335860867353,48.0,72.0
9.901625000000002e-06,1.7467125317537303e-06,7.502e-06,1.412e-05,0.6781718198110955,0.009456489197014716,49.0,88.0
1.12011978021978e-05,2.263662233666285e-06,7.648e-06,1.567e-05,0.751106674830318,0.006404507332275917,50.0,85.0
1.0178164285714284e-05,2.230900953845183e-06,7.564e-06,1.585e-05,0.6816504234655669,0.0089531809211684,51.0,71.0
1.0879888888888888e-05,2.4904998670255577e-06,7.526e-06,1.67e-05,0.7651824642035275,0.006152432220937179,52.0,85.0
1.2150787234042552e-05,3.4012915221369126e-06,7.5e-06,1.938e-05,0.6865574585105445,0.007176490895042536,53.0,88.0
9.846168316831684e-06,1.3755879324086323e-06,7.521e-06,1.205e-05,0.7909214264819494,0.006248395310133733,54.0,81.0
1.0237646666666665e-05,2.5214915880265967e-06,7.526e-06,1.767e-05,0.6507575355802412,0.00964875466741441,55.0,70.0
1.2424347826086958e-05,3.3965841017375726e-06,7.525e-06,1.908e-05,0.760250760514332,0.005386449100138915,56.0,65.0
9.436187096774194e-06,1.381655210185778e-06,7.551e-06,1.227e-05,0.7047459449864472,0.009189843378948627,57.0,80.0
1.0491404040404041e-05,2.1174633047239243e-06,7.507e-06,1.512e-05,0.7624795156911569,0.00652602413611677,58.0,67.0
1.0970950495049504e-05,2.553252188900171e-06,7.53e-06,1.621e-05,0.731603979680759,0.006962184010585255,59.0,60.0
8.604978021978023e-06,7.507614519664185e-07,7.504e-06,1.014e-05,0.7156043783874265,0.009840134208685795,60.0,78.0
1.1642397727272726e-05,2.8405243575621604e-06,7.534e-06,1.733e-05,0.7353096703652101,0.006437318125950008,61.0,74.0
1.1473366972477064e-05,2.78260950281345e-06,7.528e-06,1.708e-05,0.6818082675524588,0.007857732695602868,62.0,77.0
1.0486046875e-05,2.2875455113620657e-06,7.5e-06,1.665e-05,0.6911955673391246,0.008433379283890742,63.0,74.0
1.0117578947368422e-05,1.7858693812188033e-06,7.503e-06,1.381e-05,0.7059724893811168,0.008454892910382525,64.0,64.0
9.880736196319019e-06,2.0532962869649524e-06,7.509e-06,1.464e-05,0.6523151099279227,0.010119446928331156,65.0,84.0
9.100909090909093e-06,1.2149814672502256e-06,7.503e-06,1.153e-05,0.7280926458668248,0.008806135535424479,66.0,61.0
9.106535714285714e-06,9.216239736055535e-07,7.515e-06,1.075e-05,0.7543489495803732,0.008010527195902862,67.0,66.0
9.756464e-06,1.5119582456880217e-06,7.521e-06,1.255e-05,0.7448120742530163,0.007662708906853321,68.0,86.0
1.0258654411764706e-05,1.9768966335361135e-06,7.532e-06,1.432e-05,0.6891049950313919,0.008766155627314894,69.0,71.0
1.2334383838383836e-05,3.539898317055497e-06,7.521e-06,1.976e-05,0.6585691432658964,0.007672422711338222,70.0,75.0
1.2924981818181823e-05,3.247945686351236e-06,7.832e-06,1.875e-05,0.7954145260328722,0.004466553072055982,71.0,69.0
1.162989189189189e-05,2.5837586834413515e-06,7.515e-06,1.663e-05,0.7800291510909234,0.0054073846735824375,72.0,88.0
1.085553125e-05,2.96168607209617e-06,7.525e-06,1.742e-05,0.6605695472358577,0.008730536249808494,73.0,80.0
1.08744375e-05,2.1659848559243784e-06,7.59e-06,1.427e-05,0.794003874129942,0.005466088473907418,74.0,63.0
1.0821018867924528e-05,2.3039032506429707e-06,7.503e-06,1.582e-05,0.7282594303399781,0.007206989476523587,75.0,89.0
1.0232720000000003e-05,1.6721868799868035e-06,7.526e-06,1.319e-05,0.774842541338417,0.006429407595648268,76.0,62.0
1.0814679245283019e-05,2.816937891717823e-06,7.561e-06,1.818e-05,0.7227314689527405,0.007202767175997162,77.0,77.0
1.1243764044943821e-05,2.480058217975927e-06,7.601e-06,1.718e-05,0.7528825363137414,0.006287552120968076,78.0,89.0
1.1632671232876712e-05,2.2291658004475085e-06,7.822e-06,1.593e-05,0.7855121582769635,0.0053355867150772975,79.0,87.0
1.1362564814814816e-05,3.2656266776303274e-06,7.58e-06,1.95e-05,0.6838427392882589,0.007710454832002579,80.0,62.0
9.810111111111112e-06,1.838265406219598e-06,7.507e-06,1.395e-05,0.6620057863009221,0.009985476851211473,81.0,82.0
1.229154054054054e-05,3.287287237752673e-06,7.577e-06,1.916e-05,0.7490971479475621,0.005715021992592564,82.0,70.0
8.893963157894736e-06,1.1347922386756302e-06,7.508e-06,1.166e-05,0.6800986682480696,0.010617659540893346,83.0,80.0
1.079904424778761e-05,2.6656326164401845e-06,7.504e-06,1.676e-05,0.707184300606831,0.007667320764868792,84.0,75.0
9.59178431372549e-06,1.4695096529611835e-06,7.517e-06,1.237e-05,0.7988437791623306,0.006147229743502835,85.0,73.0
1.1258255813953489e-05,2.147079937995001e-06,7.604e-06,1.53e-05,0.7634001278557572,0.0060834428462643465,86.0,66.0
1.1593378378378377e-05,2.4667227503511767e-06,7.573e-06,1.628e-05,0.782259467702129,0.005390407506882439,87.0,76.0
1.0691082089552239e-05,2.9122616949423464e-06,7.55e-06,1.863e-05,0.6554178112352576,0.009001322686992011,88.0,60.0
9.926932038834952e-06,1.720240134863407e-06,7.5e-06,1.298e-05,0.7810345483276753,0.00642439361377314,89.0,64.0
9.586251655629138e-06,1.5797510249744594e-06,7.515e-06,1.282e-05,0.7014823694632744,0.009095061528589824,90.0,62.0
9.85000606060606e-06,1.886518709789943e-06,7.543e-06,1.392e-05,0.6524150387333018,0.01021175320367893,91.0,65.0
1.0447533333333333e-05,2.512775201217143e-06,7.516e-06,1.821e-05,0.6735304265521159,0.008861911371396311,92.0,80.0
8.777227848101266e-06,8.705705891062988e-07,7.506e-06,1.046e-05,0.7425564460811283,0.008713533950367263,93.0,82.0
9.29425e-06,1.3088796852106547e-06,7.501e-06,1.189e-05,0.7416883063049926,0.008175649305775542,94.0,67.0
1.0688904761904762e-05,2.2455554388669506e-06,7.557e-06,1.469e-05,0.7901249151439794,0.005641471025386721,95.0,63.0
9.796630872483222e-06,1.8297050715838813e-06,7.5e-06,1.36e-05,0.6900515627412809,0.009171553026519428,96.0,69.0
1.076281081081081e-05,2.5472891561989056e-06,7.528e-06,1.62e-05,0.7156173273621381,0.007506345557298852,97.0,85.0
8.997057894736841e-06,1.2371709373514828e-06,7.506e-06,1.176e-05,0.6717925352790377,0.010740734574690379,98.0,68.0
1.0854813084112149e-05,2.1032694448372073e-06,7.55e-06,1.5e-05,0.726035822767436,0.007297699822803338,99.0,84.0
9.948023809523807e-06,1.6236848424762346e-06,7.503e-06,1.329e-05,0.7318851563911014,0.00787566490646956,100.0,83.0
